date,sentiment_mean,positive_count,negative_count,article_count,source
2026-02-22,0.06783333333333333,5,4,21,historic_data_indic_finance
2026-02-23,-0.2563701612903226,27,63,124,historic_data_indic_finance
2026-02-24,-0.31474166666666664,13,47,96,historic_data_indic_finance
2026-02-25,0.15282884615384615,15,6,52,historic_data_indic_finance
2026-02-26,0.17808852459016394,25,14,61,historic_data_indic_finance
2026-02-27,-0.11295365853658537,8,13,41,historic_data_indic_finance
2026-02-28,0.028700000000000003,1,1,12,historic_data_indic_finance
2026-03-01,0.33483076923076927,6,1,13,historic_data_indic_finance
2026-03-02,-0.22846972477064217,23,51,109,historic_data_indic_finance
2026-03-03,-0.004117241379310351,4,5,29,historic_data_indic_finance
2026-03-04,-0.35715840000000004,18,68,125,historic_data_indic_finance
2026-03-05,0.0598169014084507,26,21,71,historic_data_indic_finance
2026-03-06,0.04011363636363636,23,20,66,historic_data_indic_finance
2026-03-07,0.07717692307692309,3,2,13,historic_data_indic_finance
2026-03-08,-0.17761764705882352,0,4,17,historic_data_indic_finance
2026-03-09,-0.35141500000000003,7,47,100,historic_data_indic_finance
2026-03-10,0.011980434782608698,27,26,92,historic_data_indic_finance
2026-03-11,-0.1592242424242424,26,44,99,historic_data_indic_finance
2026-03-12,0.033181981981981974,36,34,111,historic_data_indic_finance
2026-03-13,-0.12918655462184875,31,47,119,historic_data_indic_finance
2026-03-14,0.00871111111111111,8,6,27,historic_data_indic_finance
2026-03-15,0.02573030303030303,10,9,33,historic_data_indic_finance
2026-03-16,-0.20929402985074627,30,62,134,historic_data_indic_finance
2026-03-17,0.12113589743589744,44,28,117,historic_data_indic_finance
2026-03-18,0.2847242105263158,41,11,95,historic_data_indic_finance
2026-03-19,-0.25790754716981135,24,54,106,historic_data_indic_finance
2026-03-20,0.13383333333333333,31,20,81,historic_data_indic_finance
2026-03-21,-0.13755,3,6,18,historic_data_indic_finance
2026-03-22,-0.09987272727272728,2,3,11,historic_data_indic_finance
2026-03-23,-0.451084126984127,10,71,126,historic_data_indic_finance
2026-03-24,0.30986444444444444,64,16,135,historic_data_indic_finance
2026-03-25,0.277194776119403,57,18,134,historic_data_indic_finance
2026-03-26,0.031707594936708855,19,15,79,historic_data_indic_finance
2026-03-27,0.02107755905511811,77,70,254,historic_data_indic_finance
2026-03-28,0.019692537313432838,15,13,67,historic_data_indic_finance
2026-03-29,0.04601358024691358,21,19,81,historic_data_indic_finance
2026-03-30,-0.228568848758465,88,199,443,historic_data_indic_finance
2026-03-31,-0.05906951219512195,11,19,82,historic_data_indic_finance
