IndexName,Date,Close,EPS,P/E,P/B,Div Yield %
NIFTY 50,24-Sep-03,1372.05,91,15.12,2.95,1.91
NIFTY 50,23-Sep-03,1328.2,91,14.64,2.86,1.97
NIFTY 50,22-Sep-03,1302.9,91,14.36,2.8,2.01
NIFTY 50,19-Sep-03,1322.15,91,14.57,2.84,1.98
NIFTY 50,18-Sep-03,1302.35,91,14.35,2.8,2.01
NIFTY 50,17-Sep-03,1341.6,91,14.78,2.88,1.95
NIFTY 50,16-Sep-03,1357.95,91,14.96,2.92,1.93
NIFTY 50,15-Sep-03,1329.25,91,14.65,2.86,1.97
NIFTY 50,12-Sep-03,1372.1,91,15.12,2.95,1.91
NIFTY 50,11-Sep-03,1403.15,91,15.46,3.02,1.86
NIFTY 50,10-Sep-03,1409.55,91,15.53,3.03,1.86
NIFTY 50,09-Sep-03,1407.05,91,15.5,3.03,1.86
NIFTY 50,08-Sep-03,1417.35,91,15.62,3.05,1.85
NIFTY 50,05-Sep-03,1398.4,91,15.41,3.01,1.87
NIFTY 50,04-Sep-03,1372.7,91,15.13,2.95,1.91
NIFTY 50,03-Sep-03,1359.35,91,14.98,2.92,1.92
NIFTY 50,02-Sep-03,1385.45,91,15.27,2.98,1.89
NIFTY 50,01-Sep-03,1375.95,91,15.16,2.96,1.9
NIFTY 50,29-Aug-03,1356.55,91,14.95,2.92,1.93
NIFTY 50,28-Aug-03,1341.05,91,14.78,2.88,1.95
NIFTY 50,27-Aug-03,1340.3,91,14.77,2.88,1.95
NIFTY 50,26-Aug-03,1318.2,91,14.52,2.83,1.98
NIFTY 50,25-Aug-03,1271.1,91,14.01,2.73,2.06
NIFTY 50,22-Aug-03,1311.15,91,14.45,2.82,1.99
NIFTY 50,21-Aug-03,1300.95,91,14.33,2.8,2.01
NIFTY 50,20-Aug-03,1287.4,91,14.19,2.77,2.03
NIFTY 50,19-Aug-03,1277.7,91,14.08,2.75,2.05
NIFTY 50,18-Aug-03,1281.4,91,14.12,2.76,2.04
NIFTY 50,14-Aug-03,1247.75,91,13.75,2.68,2.1
NIFTY 50,13-Aug-03,1246.9,91,13.74,2.68,2.1
NIFTY 50,12-Aug-03,1234.75,91,13.61,2.65,2.12
NIFTY 50,11-Aug-03,1232.85,91,13.58,2.65,2.12
NIFTY 50,08-Aug-03,1222.65,91,13.47,2.63,2.14
NIFTY 50,07-Aug-03,1196.95,91,13.19,2.57,2.19
NIFTY 50,06-Aug-03,1171.05,91,12.9,2.52,2.23
NIFTY 50,05-Aug-03,1184.45,91,13.05,2.55,2.21
NIFTY 50,04-Aug-03,1203.6,91,13.26,2.59,2.17
NIFTY 50,01-Aug-03,1195.75,92,12.95,2.58,2.21
NIFTY 50,31-Jul-03,1185.85,92,12.84,2.55,2.23
NIFTY 50,30-Jul-03,1183,92,12.81,2.55,2.23
NIFTY 50,29-Jul-03,1174.75,92,12.71,2.53,2.25
NIFTY 50,28-Jul-03,1169.2,92,12.65,2.52,2.26
NIFTY 50,25-Jul-03,1162.75,92,12.58,2.51,2.27
NIFTY 50,24-Jul-03,1139.45,92,12.32,2.45,2.32
NIFTY 50,23-Jul-03,1119.05,92,12.1,2.41,2.36
NIFTY 50,22-Jul-03,1109.2,92,12,2.39,2.38
NIFTY 50,21-Jul-03,1115.8,92,12.16,2.4,2.36
NIFTY 50,18-Jul-03,1140,92,12.42,2.46,2.31
NIFTY 50,17-Jul-03,1152,92,12.55,2.48,2.29
NIFTY 50,16-Jul-03,1168.75,92,12.73,2.52,2.26
NIFTY 50,15-Jul-03,1159.85,92,12.64,2.5,2.27
NIFTY 50,14-Jul-03,1171.5,92,12.76,2.52,2.25
NIFTY 50,11-Jul-03,1161.65,92,12.66,2.5,2.27
NIFTY 50,10-Jul-03,1162.35,92,12.66,2.5,2.27
NIFTY 50,09-Jul-03,1141.05,92,12.43,2.46,2.31
NIFTY 50,08-Jul-03,1145.9,92,12.49,2.47,2.3
NIFTY 50,07-Jul-03,1140.55,92,12.43,2.46,2.31
NIFTY 50,04-Jul-03,1138.45,92,12.4,2.45,2.32
NIFTY 50,03-Jul-03,1144.65,92,12.47,2.47,2.31
NIFTY 50,02-Jul-03,1133.8,92,12.35,2.44,2.33
NIFTY 50,01-Jul-03,1130.7,92,12.32,2.44,2.33
NIFTY 50,30-Jun-03,1134.15,88,12.95,2.44,2.62
NIFTY 50,27-Jun-03,1125.55,88,12.85,2.42,2.64
NIFTY 50,26-Jun-03,1116.35,88,12.75,2.41,2.66
NIFTY 50,25-Jun-03,1106.65,88,12.64,2.38,2.69
NIFTY 50,24-Jun-03,1085.35,88,12.39,2.34,2.74
NIFTY 50,23-Jun-03,1089.2,88,12.44,2.35,2.73
NIFTY 50,20-Jun-03,1100.25,88,12.56,2.37,2.7
NIFTY 50,19-Jun-03,1092.55,88,12.47,2.35,2.72
NIFTY 50,18-Jun-03,1086.75,88,12.41,2.34,2.74
NIFTY 50,17-Jun-03,1081.95,88,12.35,2.33,2.75
NIFTY 50,16-Jun-03,1051.8,88,12.01,2.27,2.83
NIFTY 50,13-Jun-03,1056.2,88,12.06,2.28,2.82
NIFTY 50,12-Jun-03,1051.3,88,12,2.27,2.83
NIFTY 50,11-Jun-03,1044.1,88,11.92,2.25,2.85
NIFTY 50,10-Jun-03,1037.8,88,11.85,2.24,2.87
NIFTY 50,09-Jun-03,1052.1,88,12.01,2.27,2.83
NIFTY 50,06-Jun-03,1046.4,88,11.95,2.25,2.84
NIFTY 50,05-Jun-03,1035.05,88,11.82,2.23,2.87
NIFTY 50,04-Jun-03,1021.05,88,11.66,2.2,2.91
NIFTY 50,03-Jun-03,1010.65,88,11.54,2.18,2.94
NIFTY 50,02-Jun-03,1015.15,88,11.59,2.19,2.93
NIFTY 50,30-May-03,1006.8,86,11.65,2.17,2.95
NIFTY 50,29-May-03,1002.6,86,11.61,2.16,2.97
NIFTY 50,28-May-03,990.8,88,11.31,2.1,3.04
NIFTY 50,27-May-03,976.85,85,11.47,2.13,3
NIFTY 50,26-May-03,982.45,86,11.37,2.12,3.03
NIFTY 50,23-May-03,967.9,86,11.2,2.09,3.07
NIFTY 50,22-May-03,963.25,86,11.15,2.08,3.09
NIFTY 50,21-May-03,968,86,11.21,2.09,3.07
NIFTY 50,20-May-03,971.55,86,11.25,2.09,3.06
NIFTY 50,19-May-03,966.55,86,11.19,2.08,3.08
NIFTY 50,16-May-03,973.1,86,11.26,2.1,3.06
NIFTY 50,15-May-03,959.85,86,11.11,2.07,3.1
NIFTY 50,14-May-03,952.15,86,11.02,2.05,3.12
NIFTY 50,13-May-03,944.2,86,10.93,2.03,3.15
NIFTY 50,12-May-03,936,86,10.84,2.02,3.18
NIFTY 50,09-May-03,937.85,86,10.86,2.02,3.17
NIFTY 50,08-May-03,941.55,86,10.9,2.03,3.16
NIFTY 50,07-May-03,950.15,86,11,2.05,3.13
NIFTY 50,06-May-03,951.85,86,11.02,2.05,3.12
NIFTY 50,05-May-03,945.4,86,10.94,2.04,3.15
NIFTY 50,02-May-03,938.3,86,10.86,2.02,3.17
NIFTY 50,30-Apr-03,934.05,71,13.14,2.11,2.98
NIFTY 50,29-Apr-03,932.3,73,12.73,2.05,3.07
NIFTY 50,28-Apr-03,929.5,73,12.7,2.04,3.08
NIFTY 50,25-Apr-03,924.3,73,12.63,2.03,3.1
NIFTY 50,24-Apr-03,929.7,73,12.7,2.04,3.08
NIFTY 50,23-Apr-03,934.2,73,12.76,2.05,3.07
NIFTY 50,22-Apr-03,943.5,73,12.89,2.07,3.04
NIFTY 50,21-Apr-03,947.2,73,12.94,2.08,3.02
NIFTY 50,17-Apr-03,940.7,73,12.85,2.07,3.04
NIFTY 50,16-Apr-03,958.65,73,13.09,2.1,2.99
