Date,Time,NiftySpot,CallOI,PutOI,PCR
02_02_23,10:03 AM,17642,156,100,0.796856313
02_02_23,10:06 AM,17647.6,158,100,0.784538653
02_02_23,10:09 AM,17682.75,159,102,0.772178735
02_02_23,10:12 AM,17674.95,158,106,0.784889908
02_02_23,10:15 AM,17660.2,160,107,0.788165295
02_02_23,10:18 AM,17687.55,160,107,0.808598494
02_02_23,10:21 AM,17679.25,159,110,0.812555691
02_02_23,10:24 AM,17663.05,159,113,0.824847251
02_02_23,10:27 AM,17655.75,159,112,0.825530536
02_02_23,10:30 AM,17623.15,159,111,0.828784925
02_02_23,10:33 AM,17604.55,159,103,0.795852497
02_02_23,10:36 AM,17609.4,158,103,0.785475926
02_02_23,10:39 AM,17624.8,159,106,0.782714308
02_02_23,10:42 AM,17637.25,158,107,0.781065089
02_02_23,10:45 AM,17629.2,158,109,0.78750875
02_02_23,10:48 AM,17664,158,110,0.791808874
02_02_23,10:51 AM,17663,156,113,0.810859657
02_02_23,10:54 AM,17664.8,154,114,0.815656963
02_02_23,10:57 AM,17663.3,154,115,0.819801356
02_02_23,11:00 AM,17662.9,158,116,0.81920904
02_02_23,11:03 AM,17669.35,158,117,0.81880716
02_02_23,11:06 AM,17656.9,159,119,0.827610592
02_02_23,11:09 AM,17680.2,159,119,0.822766007
02_02_23,11:12 AM,17694,157,121,0.823978796
02_02_23,11:15 AM,17682.05,155,123,0.846037556
02_02_23,11:18 AM,17680,157,125,0.844192859
02_02_23,11:21 AM,17685.8,156,125,0.845369785
02_02_23,11:24 AM,17693.4,156,126,0.85056926
02_02_23,11:27 AM,17695,157,128,0.852338951
02_02_23,11:30 AM,17695,157,128,0.852338951
02_02_23,11:33 AM,17690.65,158,130,0.86473239
02_02_23,11:36 AM,17690.75,158,131,0.863557586
02_02_23,11:39 AM,17668.05,156,132,0.866362707
02_02_23,11:42 AM,17663.65,155,131,0.862811346
02_02_23,11:45 AM,17657,155,131,0.85312939
02_02_23,11:48 AM,17675.6,155,132,0.853762939
02_02_23,11:51 AM,17674.95,154,134,0.849290643
02_02_23,11:54 AM,17680.85,155,135,0.850266553
02_02_23,11:57 AM,17710,153,138,0.832315895
02_02_23,12:00 PM,17715.95,158,137,0.836533994
02_02_23,12:03 PM,17718.65,158,138,0.846452113
02_02_23,12:06 PM,17725.3,159,139,0.85325453
02_02_23,12:09 PM,17718.95,159,140,0.862559612
02_02_23,12:12 PM,17714.8,157,140,0.866640533
02_02_23,12:15 PM,17708.2,156,142,0.895113699
02_02_23,12:18 PM,17708.2,156,142,0.895113699
02_02_23,12:21 PM,17692.25,151,142,0.89917565
02_02_23,12:24 PM,17665,148,142,0.89947469
02_02_23,12:27 PM,17679.2,148,144,0.890950908
02_02_23,12:30 PM,17652.25,151,143,0.883457455
02_02_23,12:33 PM,17649.35,151,145,0.877348848
02_02_23,12:36 PM,17651,151,144,0.865375568
02_02_23,12:39 PM,17644.55,151,147,0.860611721
02_02_23,12:42 PM,17644.55,151,147,0.860611721
02_02_23,12:45 PM,17645.95,149,147,0.861267166
02_02_23,12:48 PM,17645.95,149,147,0.861267166
02_02_23,12:51 PM,17645.95,149,147,0.861267166
02_02_23,12:54 PM,17648.85,148,147,0.852961672
02_02_23,12:57 PM,17648.85,148,147,0.852961672
02_03_23,1:00 PM,17750.05,65,80,0.88410596
02_03_23,1:03 PM,17749.8,65,81,0.883021583
02_03_23,1:06 PM,17750.6,65,81,0.883479764
02_03_23,1:09 PM,17745,65,81,0.885895404
02_03_23,1:12 PM,17745,65,81,0.885895404
02_03_23,1:15 PM,17759,65,81,0.89028621
02_03_23,1:18 PM,17756.55,65,81,0.892618425
02_03_23,1:21 PM,17755,65,80,0.893620113
02_03_23,1:24 PM,17755,65,81,0.8982706
02_03_23,1:27 PM,17746,65,81,0.900246842
02_03_23,1:30 PM,17756,66,81,0.897577252
02_03_23,1:33 PM,17747.5,66,80,0.896536734
02_03_23,1:36 PM,17764,66,80,0.899186519
02_03_23,1:39 PM,17775.85,66,80,0.900582242
02_03_23,1:42 PM,17798,66,81,0.904283217
02_03_23,1:45 PM,17789.25,65,80,0.917085427
02_03_23,1:48 PM,17790,65,79,0.921983716
02_03_23,1:51 PM,17785,66,79,0.925991711
02_03_23,1:54 PM,17785,66,79,0.935560505
02_03_23,1:57 PM,17788,66,79,0.941220238
02_03_23,2:00 PM,17799.4,66,78,0.943317422
02_03_23,2:03 PM,17795.5,65,77,0.947084395
02_03_23,2:06 PM,17814.15,65,77,0.951693002
02_03_23,2:09 PM,17798.1,67,75,0.958926948
02_03_23,2:12 PM,17790.75,67,75,0.9572792
02_03_23,2:15 PM,17790.75,67,75,0.9572792
02_03_23,2:18 PM,17806,67,77,0.959818044
02_03_23,2:21 PM,17806,67,77,0.959818044
02_03_23,2:24 PM,17806,67,77,0.959818044
02_03_23,2:27 PM,17848.5,68,75,0.983367014
02_03_23,2:30 PM,17848.5,68,75,0.983367014
02_03_23,2:33 PM,17886.7,67,77,1.024324751
02_03_23,2:36 PM,17879.85,63,77,1.063517915
02_03_23,2:39 PM,17880.5,64,78,1.086111111
02_03_23,2:42 PM,17883,64,78,1.07655272
02_03_23,2:45 PM,17888,63,78,1.081319033
02_03_23,2:48 PM,17879.05,63,78,1.085286147
02_03_23,2:51 PM,17890.6,63,79,1.0915628
02_03_23,2:54 PM,17892.95,63,79,1.104858105
02_03_23,2:57 PM,17888.1,63,79,1.10472973
02_03_23,3:00 PM,17890.75,64,79,1.101703085
02_03_23,3:03 PM,17917.85,64,79,1.09470976
02_03_23,3:06 PM,17920,61,78,1.101631321
02_03_23,3:09 PM,17909.45,60,78,1.117977528
02_03_23,3:12 PM,17910,61,77,1.123316913
02_03_23,3:15 PM,17916.05,61,76,1.112919132
02_03_23,3:18 PM,17916.05,61,76,1.112919132
02_03_23,3:21 PM,17915,60,73,1.099214966
02_03_23,3:24 PM,17910.85,59,70,1.08661817
02_03_23,3:27 PM,17897.15,58,68,1.081622177
02_03_23,3:30 PM,17877,59,66,1.056011167
02_03_23,10:00 AM,17727.85,65,55,0.737332732
02_03_23,10:03 AM,17734.45,65,56,0.745018727
02_03_23,10:06 AM,17729.9,64,57,0.754998508
02_03_23,10:09 AM,17721.25,64,56,0.7506331
02_03_23,10:12 AM,17725.1,67,57,0.740751615
02_03_23,10:15 AM,17734.9,66,57,0.743675976
02_03_23,10:18 AM,17747.5,66,58,0.748244587
02_03_23,10:21 AM,17726.05,66,60,0.75454279
02_03_23,10:24 AM,17698.1,67,61,0.757739486
02_03_23,10:27 AM,17667.75,68,60,0.810409458
02_03_23,10:30 AM,17687.2,66,55,0.699275877
02_03_23,10:33 AM,17688.6,66,57,0.687020772
02_03_23,10:36 AM,17687.65,65,58,0.689102564
02_03_23,10:39 AM,17688.6,66,58,0.688054324
02_03_23,10:42 AM,17659,66,59,0.749723451
02_03_23,10:45 AM,17656,66,59,0.745589857
02_03_23,10:48 AM,17647.3,66,59,0.738415136
02_03_23,10:51 AM,17647.3,66,59,0.738415136
02_03_23,10:54 AM,17683.75,66,56,0.653179973
02_03_23,10:57 AM,17705.05,67,57,0.656317495
02_03_23,11:00 AM,17701,67,59,0.670454545
02_03_23,11:03 AM,17705.9,67,60,0.675449264
02_03_23,11:06 AM,17692.2,69,61,0.680431849
02_03_23,11:09 AM,17692.2,69,61,0.680431849
02_03_23,11:12 AM,17692.2,69,61,0.680431849
02_03_23,11:15 AM,17685,72,64,0.677728908
02_03_23,11:18 AM,17686.55,71,64,0.675112762
02_03_23,11:21 AM,17686.55,71,64,0.675112762
02_03_23,11:24 AM,17680,72,64,0.674904189
02_03_23,11:27 AM,17656.6,72,64,0.732700672
02_03_23,11:30 AM,17651.95,72,64,0.725255973
02_03_23,11:33 AM,17651.95,72,64,0.725255973
02_03_23,11:36 AM,17662.2,72,63,0.707939386
02_03_23,11:39 AM,17678.8,73,61,0.643391843
02_03_23,11:42 AM,17679.9,73,61,0.643492841
02_03_23,11:45 AM,17696,74,62,0.64734736
02_03_23,11:48 AM,17691.2,74,62,0.649613402
02_03_23,11:51 AM,17710.55,74,62,0.653179938
02_03_23,11:54 AM,17710.55,74,62,0.653179938
02_03_23,11:57 AM,17727.7,72,64,0.687807472
02_03_23,12:00 PM,17717,72,65,0.700160987
02_03_23,12:03 PM,17711.4,71,65,0.710843373
02_03_23,12:06 PM,17716.1,70,69,0.721262413
02_03_23,12:09 PM,17707.3,70,71,0.72339848
02_03_23,12:12 PM,17719.2,70,71,0.725666123
02_03_23,12:15 PM,17719.2,70,71,0.725666123
02_03_23,12:18 PM,17737,70,72,0.728977041
02_03_23,12:21 PM,17745.4,68,73,0.752207506
02_03_23,12:24 PM,17764.9,68,74,0.766805556
02_03_23,12:27 PM,17742.15,67,77,0.803171906
02_03_23,12:30 PM,17749.4,67,78,0.814593981
02_03_23,12:33 PM,17749.4,67,78,0.814593981
02_03_23,12:36 PM,17737,67,79,0.832142857
02_03_23,12:39 PM,17744.15,67,79,0.835332762
02_03_23,12:42 PM,17756.35,67,79,0.847
02_03_23,12:45 PM,17759.6,67,80,0.856570857
02_03_23,12:48 PM,17762,67,81,0.862275449
02_03_23,12:51 PM,17778.4,67,82,0.866676173
02_03_23,12:54 PM,17776.55,66,78,0.875648415
02_03_23,12:57 PM,17761.35,66,79,0.878364762
02_06_23,1:00 PM,17792,111,64,0.703424442
02_06_23,1:03 PM,17787.8,110,64,0.705653636
02_06_23,1:06 PM,17788,110,64,0.704731861
02_06_23,1:09 PM,17781.45,111,65,0.704454717
02_06_23,1:12 PM,17787,111,65,0.706530869
02_06_23,1:15 PM,17777.2,111,64,0.705746644
02_06_23,1:18 PM,17784.7,111,65,0.705199289
02_06_23,1:21 PM,17788,112,65,0.70316098
02_06_23,1:24 PM,17791.65,111,65,0.706954336
02_06_23,1:27 PM,17791.65,111,65,0.706954336
02_06_23,1:30 PM,17804,110,65,0.711300147
02_06_23,1:33 PM,17791.4,111,67,0.714150447
02_06_23,1:36 PM,17805.25,111,68,0.71563981
02_06_23,1:39 PM,17805,110,69,0.717964957
02_06_23,1:42 PM,17822.6,109,69,0.723710685
02_06_23,1:45 PM,17823,106,72,0.742493856
02_06_23,1:48 PM,17795,106,72,0.754152824
02_06_23,1:51 PM,17808.6,106,71,0.761961079
02_06_23,1:54 PM,17812.65,105,71,0.766389459
02_06_23,1:57 PM,17816.25,105,71,0.766562196
02_06_23,2:00 PM,17820.1,104,71,0.771639843
02_06_23,2:03 PM,17825,104,72,0.776203966
02_06_23,2:06 PM,17826,103,72,0.784058605
02_06_23,2:09 PM,17825,102,72,0.78895854
02_06_23,2:12 PM,17818.3,102,72,0.792325556
02_06_23,2:15 PM,17822.8,102,72,0.793137797
02_06_23,2:18 PM,17817.3,102,72,0.797537164
02_06_23,2:21 PM,17809,102,72,0.802967756
02_06_23,2:24 PM,17803.75,103,71,0.806759488
02_06_23,2:27 PM,17812.45,103,71,0.805483762
02_06_23,2:30 PM,17810.25,104,71,0.802079839
02_06_23,2:33 PM,17810.25,104,71,0.802079839
02_06_23,2:36 PM,17803.85,104,71,0.808935788
02_06_23,2:39 PM,17809.2,104,71,0.810106682
02_06_23,2:42 PM,17798.35,104,70,0.806451613
02_06_23,2:45 PM,17800,104,70,0.802887844
02_06_23,2:48 PM,17802.9,104,69,0.798522498
02_06_23,2:51 PM,17812.8,104,69,0.795586268
02_06_23,2:54 PM,17807.15,104,68,0.792838019
02_06_23,2:57 PM,17790,105,68,0.784136546
02_06_23,3:00 PM,17793.6,105,67,0.774563258
02_06_23,3:03 PM,17816.8,104,66,0.772271715
02_06_23,3:06 PM,17816.8,104,66,0.772271715
02_06_23,3:09 PM,17816.8,104,66,0.772271715
02_06_23,3:12 PM,17815,103,65,0.787204926
02_06_23,3:15 PM,17810,103,65,0.78773911
02_06_23,3:18 PM,17800.7,100,64,0.789130688
02_06_23,3:21 PM,17800.7,100,64,0.789130688
02_06_23,3:24 PM,17803.35,96,66,0.781961158
02_06_23,3:27 PM,17803.35,96,66,0.781961158
02_06_23,3:30 PM,17796,92,64,0.788934682
02_06_23,10:00 AM,17800.4,86,67,0.87809648
02_06_23,10:03 AM,17826.45,87,67,0.865216272
02_06_23,10:06 AM,17824.9,87,68,0.869654289
02_06_23,10:09 AM,17823.45,88,68,0.875351572
02_06_23,10:12 AM,17828,88,69,0.882450331
02_06_23,10:15 AM,17816.35,88,69,0.884952381
02_06_23,10:18 AM,17811,89,69,0.885439108
02_06_23,10:21 AM,17798.55,90,69,0.88466877
02_06_23,10:24 AM,17775.05,92,68,0.87495306
02_06_23,10:27 AM,17766.3,93,66,0.835158076
02_06_23,10:30 AM,17773,95,64,0.80896027
02_06_23,10:33 AM,17772,98,64,0.790036856
02_06_23,10:36 AM,17770.4,98,63,0.75980794
02_06_23,10:39 AM,17759.5,99,63,0.749942277
02_06_23,10:42 AM,17759.5,99,63,0.749942277
02_06_23,10:45 AM,17775.55,100,62,0.731555051
02_06_23,10:48 AM,17775.55,100,62,0.731555051
02_06_23,10:51 AM,17768.9,102,62,0.729578097
02_06_23,10:54 AM,17773.3,103,62,0.726452906
02_06_23,10:57 AM,17748.25,103,62,0.725221239
02_06_23,11:00 AM,17762.35,101,61,0.718587976
02_06_23,11:03 AM,17762.35,101,61,0.718587976
02_06_23,11:06 AM,17782,103,62,0.706194499
02_06_23,11:09 AM,17781.4,103,62,0.708419337
02_06_23,11:12 AM,17774.35,104,62,0.706387139
02_06_23,11:15 AM,17774.35,104,62,0.706387139
02_06_23,11:18 AM,17769.9,105,62,0.699524427
02_06_23,11:21 AM,17782.3,105,62,0.699655024
02_06_23,11:24 AM,17782.3,105,62,0.699655024
02_06_23,11:27 AM,17792.2,105,62,0.700161551
02_06_23,11:30 AM,17792.2,105,62,0.700161551
02_06_23,11:33 AM,17792.2,105,62,0.700161551
02_06_23,11:36 AM,17783.7,105,63,0.700742494
02_06_23,11:39 AM,17793.8,105,63,0.701592083
02_06_23,11:42 AM,17771.75,105,63,0.702734711
02_06_23,11:45 AM,17779.85,105,63,0.702868192
02_06_23,11:48 AM,17783.35,106,63,0.702207458
02_06_23,11:51 AM,17786.25,106,63,0.703568749
02_06_23,11:54 AM,17781.5,106,63,0.70561148
02_06_23,11:57 AM,17781.5,106,63,0.70561148
02_06_23,12:00 PM,17789.5,106,63,0.704417243
02_06_23,12:03 PM,17796.4,106,63,0.703451214
02_06_23,12:06 PM,17791.4,107,64,0.706434745
02_06_23,12:09 PM,17809.5,107,64,0.702910138
02_06_23,12:12 PM,17792.55,106,64,0.706863374
02_06_23,12:15 PM,17792.55,106,64,0.706863374
02_06_23,12:18 PM,17775.95,108,64,0.708164138
02_06_23,12:21 PM,17789,108,63,0.704497016
02_06_23,12:24 PM,17785.8,109,63,0.703286185
02_06_23,12:27 PM,17775,109,63,0.704369087
02_06_23,12:30 PM,17774.5,110,62,0.699883512
02_06_23,12:33 PM,17779.35,110,63,0.700866441
02_06_23,12:36 PM,17775,110,63,0.702953586
02_06_23,12:39 PM,17797,111,64,0.703391616
02_06_23,12:42 PM,17793.15,110,64,0.700052659
02_06_23,12:45 PM,17781.35,110,65,0.701010314
02_06_23,12:48 PM,17781.35,110,65,0.701010314
02_06_23,12:51 PM,17784.2,111,64,0.699045421
02_06_23,12:54 PM,17778,111,65,0.703610411
02_06_23,12:57 PM,17784,111,64,0.703940474
02_07_23,1:00 PM,17723.7,135,70,0.624723867
02_07_23,1:03 PM,17734.5,136,69,0.621583495
02_07_23,1:06 PM,17715,137,68,0.616740088
02_07_23,1:09 PM,17711.6,138,67,0.609015962
02_07_23,1:12 PM,17723.7,139,66,0.601844601
02_07_23,1:15 PM,17710.55,139,66,0.599115121
02_07_23,1:18 PM,17713.1,140,65,0.593545047
02_07_23,1:21 PM,17715,140,65,0.591480207
02_07_23,1:24 PM,17730.25,139,64,0.588608137
02_07_23,1:27 PM,17733.15,138,64,0.585867238
02_07_23,1:30 PM,17743.5,137,65,0.58695279
02_07_23,1:33 PM,17769.95,136,66,0.589404546
02_07_23,1:36 PM,17770.05,131,66,0.597911689
02_07_23,1:39 PM,17755.4,128,68,0.603076648
02_07_23,1:42 PM,17760.35,130,69,0.604516244
02_07_23,1:45 PM,17764.25,130,70,0.600765193
02_07_23,1:48 PM,17769.95,130,69,0.600836597
02_07_23,1:51 PM,17769.1,129,70,0.601516503
02_07_23,1:54 PM,17768.65,128,70,0.603431329
02_07_23,1:57 PM,17766.85,127,69,0.603136201
02_07_23,2:00 PM,17762,126,69,0.6011846
02_07_23,2:03 PM,17765,126,70,0.600662726
02_07_23,2:06 PM,17785.2,125,70,0.601683532
02_07_23,2:09 PM,17785.2,125,70,0.601683532
02_07_23,2:12 PM,17785,121,70,0.606038559
02_07_23,2:15 PM,17780,122,71,0.608426608
02_07_23,2:18 PM,17781.75,122,70,0.610268591
02_07_23,2:21 PM,17787.8,122,71,0.615568203
02_07_23,2:24 PM,17788.55,122,72,0.619584296
02_07_23,2:27 PM,17766.55,123,71,0.615724952
02_07_23,2:30 PM,17766.55,123,71,0.615724952
02_07_23,2:33 PM,17780,123,69,0.615171905
02_07_23,2:36 PM,17784,123,68,0.615320796
02_07_23,2:39 PM,17784,123,68,0.615320796
02_07_23,2:42 PM,17799.65,123,70,0.621516165
02_07_23,2:45 PM,17799.05,123,70,0.623781859
02_07_23,2:48 PM,17814.75,122,70,0.628396226
02_07_23,2:51 PM,17811.45,122,70,0.631729123
02_07_23,2:54 PM,17818.4,121,70,0.639090562
02_07_23,2:57 PM,17826,119,72,0.645428296
02_07_23,3:00 PM,17828.5,120,76,0.65652343
02_07_23,3:03 PM,17799.25,119,78,0.672265586
02_07_23,3:06 PM,17780,119,75,0.660003958
02_07_23,3:09 PM,17786.1,118,71,0.646406127
02_07_23,3:12 PM,17787.5,118,70,0.643794049
02_07_23,3:15 PM,17785.25,118,69,0.640573211
02_07_23,3:18 PM,17779.2,117,69,0.638986355
02_07_23,3:21 PM,17779.1,118,68,0.62311606
02_07_23,3:24 PM,17769.1,117,66,0.621100125
02_07_23,3:27 PM,17773.65,116,64,0.617180027
02_07_23,3:30 PM,17780.75,114,63,0.615436827
02_07_23,10:00 AM,17797.3,106,71,0.784742881
02_07_23,10:03 AM,17805.1,106,71,0.78559286
02_07_23,10:06 AM,17810.1,107,72,0.785615931
02_07_23,10:09 AM,17800.65,107,72,0.786661012
02_07_23,10:12 AM,17793.6,108,73,0.789184041
02_07_23,10:15 AM,17800.9,108,73,0.793679315
02_07_23,10:18 AM,17797,108,73,0.794244756
02_07_23,10:21 AM,17794,109,73,0.792147806
02_07_23,10:24 AM,17802,110,74,0.791231733
02_07_23,10:27 AM,17814.9,109,74,0.791988316
02_07_23,10:30 AM,17812.75,109,74,0.793936226
02_07_23,10:33 AM,17813,109,74,0.799497172
02_07_23,10:36 AM,17813.95,110,74,0.798619824
02_07_23,10:39 AM,17825.8,110,74,0.798640878
02_07_23,10:42 AM,17843.15,108,75,0.806733298
02_07_23,10:45 AM,17834.6,107,77,0.816132479
02_07_23,10:48 AM,17824.1,107,75,0.820363793
02_07_23,10:51 AM,17821.95,107,75,0.818785477
02_07_23,10:54 AM,17825.25,107,75,0.819897633
02_07_23,10:57 AM,17825.25,107,75,0.819897633
02_07_23,11:00 AM,17810.1,108,76,0.808915179
02_07_23,11:03 AM,17804.6,109,77,0.807109802
02_07_23,11:06 AM,17815,110,78,0.802168022
02_07_23,11:09 AM,17821,110,78,0.798712758
02_07_23,11:12 AM,17822,110,78,0.801060181
02_07_23,11:15 AM,17822,110,78,0.801060181
02_07_23,11:18 AM,17821.8,111,79,0.800518941
02_07_23,11:21 AM,17812.6,110,79,0.802551073
02_07_23,11:24 AM,17817.55,111,80,0.801325875
02_07_23,11:27 AM,17814,111,80,0.800785286
02_07_23,11:30 AM,17814,111,80,0.800785286
02_07_23,11:33 AM,17804.3,111,81,0.795454545
02_07_23,11:36 AM,17797,112,82,0.778572148
02_07_23,11:39 AM,17806.8,113,82,0.770267572
02_07_23,11:42 AM,17796.9,112,82,0.767691848
02_07_23,11:45 AM,17796.9,112,82,0.767691848
02_07_23,11:48 AM,17781.15,111,82,0.760130139
02_07_23,11:51 AM,17790.55,111,79,0.753548896
02_07_23,11:54 AM,17794.4,111,79,0.753890093
02_07_23,11:57 AM,17792.9,111,78,0.753758475
02_07_23,12:00 PM,17786.95,111,79,0.755549008
02_07_23,12:03 PM,17792.6,112,79,0.755908601
02_07_23,12:06 PM,17794,112,79,0.756248162
02_07_23,12:09 PM,17792,112,80,0.756899589
02_07_23,12:12 PM,17785,112,79,0.757537197
02_07_23,12:15 PM,17783,112,79,0.75851272
02_07_23,12:18 PM,17756.55,112,79,0.756640625
02_07_23,12:21 PM,17759.85,112,74,0.723937663
02_07_23,12:24 PM,17754.15,113,73,0.715752111
02_07_23,12:27 PM,17764.85,114,74,0.70800911
02_07_23,12:30 PM,17765,114,74,0.704849972
02_07_23,12:33 PM,17756.7,116,74,0.694740782
02_07_23,12:36 PM,17756.35,117,75,0.685864842
02_07_23,12:39 PM,17756.35,117,75,0.685864842
02_07_23,12:42 PM,17747.25,122,73,0.661228582
02_07_23,12:45 PM,17743.75,124,75,0.654515925
02_07_23,12:48 PM,17743.75,124,75,0.654515925
02_07_23,12:51 PM,17736,128,75,0.647500671
02_07_23,12:54 PM,17725,130,73,0.635805217
02_07_23,12:57 PM,17721.35,132,70,0.627036119
02_08_23,1:00 PM,17888.1,131,123,1.002144122
02_08_23,1:03 PM,17901.65,131,124,1.005044372
02_08_23,1:06 PM,17906.05,131,124,1.006823068
02_08_23,1:09 PM,17906.05,131,124,1.006823068
02_08_23,1:12 PM,17903.7,131,125,1.014807873
02_08_23,1:15 PM,17901.05,130,126,1.020931106
02_08_23,1:18 PM,17899.05,131,126,1.020847028
02_08_23,1:21 PM,17905.1,131,126,1.020637899
02_08_23,1:24 PM,17912.35,130,127,1.028999153
02_08_23,1:27 PM,17912.35,130,127,1.028999153
02_08_23,1:30 PM,17924.9,128,129,1.048574144
02_08_23,1:33 PM,17925,127,129,1.059290427
02_08_23,1:36 PM,17919.75,126,131,1.071751033
02_08_23,1:39 PM,17889.85,125,131,1.081805904
02_08_23,1:42 PM,17896.05,126,128,1.071083172
02_08_23,1:45 PM,17900.5,128,125,1.061812922
02_08_23,1:48 PM,17903.75,129,124,1.052514721
02_08_23,1:51 PM,17909.2,129,124,1.055603907
02_08_23,1:54 PM,17905.55,129,122,1.053776961
02_08_23,1:57 PM,17907,129,123,1.056987261
02_08_23,2:00 PM,17915.65,131,123,1.061447649
02_08_23,2:03 PM,17917.6,129,123,1.067422261
02_08_23,2:06 PM,17912.15,128,124,1.074405051
02_08_23,2:09 PM,17911.2,129,124,1.078079534
02_08_23,2:12 PM,17924.85,129,125,1.083713703
02_08_23,2:15 PM,17925,126,126,1.089356748
02_08_23,2:18 PM,17922.7,126,127,1.098075428
02_08_23,2:21 PM,17914,126,126,1.098486319
02_08_23,2:24 PM,17926.2,126,126,1.102629017
02_08_23,2:27 PM,17923,125,126,1.101294152
02_08_23,2:30 PM,17926.8,125,126,1.101775492
02_08_23,2:33 PM,17922.65,126,127,1.108520354
02_08_23,2:36 PM,17933,127,130,1.122405224
02_08_23,2:39 PM,17928,125,129,1.142574649
02_08_23,2:42 PM,17918.5,125,131,1.153349876
02_08_23,2:45 PM,17928.45,123,131,1.164164164
02_08_23,2:48 PM,17922.5,123,131,1.170069396
02_08_23,2:51 PM,17928.2,123,130,1.178697627
02_08_23,2:54 PM,17923.4,125,130,1.180521845
02_08_23,2:57 PM,17921.35,126,130,1.18361353
02_08_23,3:00 PM,17926.95,126,129,1.189034954
02_08_23,3:03 PM,17919.8,126,127,1.199563682
02_08_23,3:06 PM,17919.8,126,127,1.199563682
02_08_23,3:09 PM,17910,126,123,1.199048123
02_08_23,3:12 PM,17904.35,127,120,1.191806923
02_08_23,3:15 PM,17906.4,126,117,1.195012309
02_08_23,3:18 PM,17905.4,126,114,1.195119306
02_08_23,3:21 PM,17911,125,109,1.195928753
02_08_23,3:24 PM,17907.95,122,105,1.194918125
02_08_23,3:27 PM,17910.2,119,100,1.201870886
02_08_23,3:30 PM,17908.5,117,94,1.186765397
02_08_23,10:00 AM,17890.1,120,97,0.872346421
02_08_23,10:03 AM,17898.15,116,98,0.896446604
02_08_23,10:06 AM,17893.4,115,100,0.908697325
02_08_23,10:09 AM,17915,115,101,0.924552058
02_08_23,10:12 AM,17873.6,111,103,0.955503052
02_08_23,10:15 AM,17910,112,101,0.94783628
02_08_23,10:18 AM,17906.7,113,108,0.969330581
02_08_23,10:21 AM,17892.25,113,113,1.006698188
02_08_23,10:24 AM,17897.65,113,117,1.020720809
02_08_23,10:27 AM,17894.45,116,119,1.02202729
02_08_23,10:30 AM,17894.45,116,119,1.02202729
02_08_23,10:33 AM,17885.85,117,121,1.029505659
02_08_23,10:36 AM,17886.9,118,123,1.02918867
02_08_23,10:39 AM,17882.35,120,122,1.028817616
02_08_23,10:42 AM,17882.35,120,122,1.028817616
02_08_23,10:45 AM,17861.85,121,117,1.007028208
02_08_23,10:48 AM,17863.25,124,114,0.985726359
02_08_23,10:51 AM,17863.25,124,114,0.985726359
02_08_23,10:54 AM,17852,126,110,0.960523871
02_08_23,10:57 AM,17871,127,107,0.941111723
02_08_23,11:00 AM,17867.4,129,107,0.930612618
02_08_23,11:03 AM,17878.35,130,106,0.928922909
02_08_23,11:06 AM,17881.2,132,105,0.923676577
02_08_23,11:09 AM,17882.95,132,106,0.930084553
02_08_23,11:12 AM,17882.95,132,106,0.930084553
02_08_23,11:15 AM,17884.6,132,110,0.934505374
02_08_23,11:18 AM,17890.2,132,110,0.937374841
02_08_23,11:21 AM,17890,132,111,0.941551347
02_08_23,11:24 AM,17897,131,114,0.948203538
02_08_23,11:27 AM,17897,131,114,0.948203538
02_08_23,11:30 AM,17889.05,129,117,0.963784725
02_08_23,11:33 AM,17897.2,128,118,0.971346969
02_08_23,11:36 AM,17891.4,127,119,0.977247605
02_08_23,11:39 AM,17907.05,127,120,0.982195572
02_08_23,11:42 AM,17910,126,121,0.988578327
02_08_23,11:45 AM,17915.5,123,122,1.001129731
02_08_23,11:48 AM,17922.2,124,124,1.007609921
02_08_23,11:51 AM,17915.1,120,126,1.021886792
02_08_23,11:54 AM,17917.65,121,128,1.019776924
02_08_23,11:57 AM,17921.9,121,130,1.026357753
02_08_23,12:00 PM,17921.75,120,131,1.033593676
02_08_23,12:03 PM,17922,120,133,1.042773695
02_08_23,12:06 PM,17918.5,121,134,1.047623529
02_08_23,12:09 PM,17905.2,121,136,1.055953278
