date,sentiment_mean,positive_count,negative_count,article_count,source
2020-05-02,0.009193007782051288,41,37,78,historic_data_news_sentiment
2020-05-03,0.030338385505882356,45,40,85,historic_data_news_sentiment
2020-05-04,-0.2693874842244898,72,124,196,historic_data_news_sentiment
2020-05-05,-0.24433537539130434,69,115,184,historic_data_news_sentiment
2020-05-06,-0.22656260744366197,55,87,142,historic_data_news_sentiment
2020-05-07,-0.16847307460674157,75,103,178,historic_data_news_sentiment
2020-05-08,-0.202773903828125,77,115,192,historic_data_news_sentiment
2020-05-09,-0.2624923827126437,33,54,87,historic_data_news_sentiment
2020-05-10,-0.053266896370967744,30,32,62,historic_data_news_sentiment
2020-05-11,-0.2712757169574468,17,30,47,historic_data_news_sentiment
2020-05-12,-0.1577364606308725,63,86,149,historic_data_news_sentiment
2020-05-13,-0.06314097934,117,133,250,historic_data_news_sentiment
2020-05-14,-0.17576124706849314,90,129,219,historic_data_news_sentiment
2020-05-15,-0.11592683537688442,89,110,199,historic_data_news_sentiment
2020-05-16,-0.027380580400000003,39,41,80,historic_data_news_sentiment
2020-05-17,-0.325004471373494,27,56,83,historic_data_news_sentiment
2020-05-18,-0.20244172573148148,85,131,216,historic_data_news_sentiment
2020-05-19,-0.26455708165968583,71,120,191,historic_data_news_sentiment
2020-05-20,-0.10024984403867403,82,99,181,historic_data_news_sentiment
2020-05-21,-0.25078590162758624,53,92,145,historic_data_news_sentiment
2020-05-22,-0.3161258705238095,77,154,231,historic_data_news_sentiment
2020-05-23,-0.17511498840845072,29,42,71,historic_data_news_sentiment
2020-05-24,-0.18263731849438203,37,52,89,historic_data_news_sentiment
2020-05-25,-0.2506411290927835,35,62,97,historic_data_news_sentiment
2020-05-26,-0.18416472693548389,51,73,124,historic_data_news_sentiment
2020-05-27,-0.14214983207894738,83,107,190,historic_data_news_sentiment
2020-05-28,-0.010370248529411766,84,86,170,historic_data_news_sentiment
2020-05-29,-0.10504534110362695,87,106,193,historic_data_news_sentiment
2020-05-30,0.021998451569892465,49,44,93,historic_data_news_sentiment
2020-05-31,-0.03555750632142857,27,29,56,historic_data_news_sentiment
2020-06-01,-0.06671079074509804,72,81,153,historic_data_news_sentiment
2020-06-02,-0.11604616848730964,88,109,197,historic_data_news_sentiment
2020-06-03,-0.08789261207361963,74,89,163,historic_data_news_sentiment
2020-06-04,-0.16871420436309523,68,100,168,historic_data_news_sentiment
2020-06-05,-0.18649708438410595,60,91,151,historic_data_news_sentiment
2020-06-06,-0.3621121782967033,28,63,91,historic_data_news_sentiment
2020-06-07,-0.05732387574242424,31,35,66,historic_data_news_sentiment
2020-06-08,-0.06761423415428572,82,93,175,historic_data_news_sentiment
2020-06-09,-0.2115908665888889,71,109,180,historic_data_news_sentiment
2020-06-10,-0.11840014773529411,75,95,170,historic_data_news_sentiment
2020-06-11,-0.13845584443478262,78,106,184,historic_data_news_sentiment
2020-06-12,-0.28153246600657894,55,97,152,historic_data_news_sentiment
2020-06-13,-0.13379128055,33,47,80,historic_data_news_sentiment
2020-06-14,0.11645210942105262,33,24,57,historic_data_news_sentiment
2020-06-15,-0.1569351845586207,62,83,145,historic_data_news_sentiment
2020-06-16,-0.13377624967682927,71,93,164,historic_data_news_sentiment
2020-06-17,-0.04342738173239437,69,73,142,historic_data_news_sentiment
2020-06-18,-0.1360803819490446,68,89,157,historic_data_news_sentiment
2020-06-19,-0.12758689695,60,80,140,historic_data_news_sentiment
2020-06-20,0.006384818796874997,32,32,64,historic_data_news_sentiment
2020-06-21,-0.1814863464848485,28,38,66,historic_data_news_sentiment
2020-06-22,-0.09292817512727274,76,89,165,historic_data_news_sentiment
2020-06-23,-0.1231983804691358,72,90,162,historic_data_news_sentiment
2020-06-24,-0.10624240095930232,77,95,172,historic_data_news_sentiment
2020-06-25,-0.08880436270807454,75,86,161,historic_data_news_sentiment
2020-06-26,-0.20328567008805032,63,96,159,historic_data_news_sentiment
2020-06-27,0.07880963119178082,40,33,73,historic_data_news_sentiment
2020-06-28,0.016050108842857146,37,33,70,historic_data_news_sentiment
2020-06-29,-0.14901791836585365,70,94,164,historic_data_news_sentiment
2020-06-30,-0.15227516984269662,75,103,178,historic_data_news_sentiment
2020-07-01,-0.03385046833333333,92,97,189,historic_data_news_sentiment
2020-07-02,-0.054975626431506844,70,76,146,historic_data_news_sentiment
2020-07-03,-0.07560839065771813,67,82,149,historic_data_news_sentiment
2020-07-04,-0.12188786089705882,29,39,68,historic_data_news_sentiment
2020-07-05,-0.23573610758064517,24,38,62,historic_data_news_sentiment
2020-07-06,0.064974373964539,75,66,141,historic_data_news_sentiment
2020-07-07,-0.05329762225139665,83,96,179,historic_data_news_sentiment
2020-07-08,-0.13683422393506495,66,88,154,historic_data_news_sentiment
2020-07-09,-0.07130710395212767,88,100,188,historic_data_news_sentiment
2020-07-10,-0.0533664822137931,69,76,145,historic_data_news_sentiment
2020-07-11,-0.1062597129759036,35,48,83,historic_data_news_sentiment
2020-07-12,-0.25070041155913975,34,59,93,historic_data_news_sentiment
2020-07-13,-0.12865228416574584,80,101,181,historic_data_news_sentiment
2020-07-14,-0.21705844485714287,80,123,203,historic_data_news_sentiment
2020-07-15,-0.0336118462631579,83,88,171,historic_data_news_sentiment
2020-07-16,-0.19018605734574467,74,114,188,historic_data_news_sentiment
2020-07-17,-0.16677382144594594,61,87,148,historic_data_news_sentiment
2020-07-18,0.029006497208955224,34,33,67,historic_data_news_sentiment
2020-07-19,-0.20254969873846151,25,40,65,historic_data_news_sentiment
2020-07-20,-0.12017235235652172,50,65,115,historic_data_news_sentiment
2020-07-21,0.00011861171974522367,79,78,157,historic_data_news_sentiment
2020-07-22,0.021717183059139788,96,90,186,historic_data_news_sentiment
2020-07-23,0.002114131149425287,88,86,174,historic_data_news_sentiment
2020-07-24,-0.11390733226627218,74,95,169,historic_data_news_sentiment
2020-07-25,0.011425249697368418,38,38,76,historic_data_news_sentiment
2020-07-26,-0.11628431233766234,33,44,77,historic_data_news_sentiment
2020-07-27,0.10264369360326088,103,81,184,historic_data_news_sentiment
2020-07-28,-0.061312833166666664,90,102,192,historic_data_news_sentiment
2020-07-29,-0.019567468920731704,82,82,164,historic_data_news_sentiment
2020-07-30,-0.1796578185872093,71,101,172,historic_data_news_sentiment
2020-07-31,-0.2115296714972067,71,108,179,historic_data_news_sentiment
2020-08-01,0.07051478053521128,38,33,71,historic_data_news_sentiment
2020-08-02,0.18621728382291666,57,39,96,historic_data_news_sentiment
2020-08-03,-0.10584705724358975,71,85,156,historic_data_news_sentiment
2020-08-04,0.0733355832631579,83,69,152,historic_data_news_sentiment
2020-08-05,-0.12596842566216215,64,84,148,historic_data_news_sentiment
2020-08-06,-0.017759428827586205,100,103,203,historic_data_news_sentiment
2020-08-07,-0.005813256787356322,87,87,174,historic_data_news_sentiment
2020-08-08,-0.03948655513953489,41,45,86,historic_data_news_sentiment
2020-08-09,-0.24595783648333333,22,38,60,historic_data_news_sentiment
2020-08-10,0.041178537979452055,75,71,146,historic_data_news_sentiment
2020-08-11,-0.15984923960736197,67,96,163,historic_data_news_sentiment
2020-08-12,0.026883589181159424,72,66,138,historic_data_news_sentiment
2020-08-13,-0.2120730795136986,56,90,146,historic_data_news_sentiment
2020-08-14,-0.13630225434482757,75,99,174,historic_data_news_sentiment
2020-08-15,0.1471803635595238,48,36,84,historic_data_news_sentiment
2020-08-16,-0.07739541868571427,33,37,70,historic_data_news_sentiment
2020-08-17,0.014276568970930232,88,84,172,historic_data_news_sentiment
2020-08-18,0.006762591259740257,77,77,154,historic_data_news_sentiment
2020-08-19,-0.09088185687804878,73,91,164,historic_data_news_sentiment
2020-08-20,-0.1365860338068182,75,101,176,historic_data_news_sentiment
2020-08-21,0.07440040302083334,78,66,144,historic_data_news_sentiment
2020-08-22,-0.06512485288157895,36,40,76,historic_data_news_sentiment
2020-08-23,-0.19400070485135137,28,46,74,historic_data_news_sentiment
2020-08-24,0.00800504911458333,49,47,96,historic_data_news_sentiment
2020-08-25,-0.13986125295054944,79,103,182,historic_data_news_sentiment
2020-08-26,-0.0053261692748538016,85,86,171,historic_data_news_sentiment
2020-08-27,0.027983611319796958,104,93,197,historic_data_news_sentiment
2020-08-28,0.04906555821678322,74,69,143,historic_data_news_sentiment
2020-08-29,-0.049359041066666665,35,40,75,historic_data_news_sentiment
2020-08-30,0.12238481642682926,46,36,82,historic_data_news_sentiment
2020-08-31,-0.08339043952941176,102,119,221,historic_data_news_sentiment
2020-09-01,-0.010518522359374997,96,96,192,historic_data_news_sentiment
2020-09-02,-0.16509574685549133,69,104,173,historic_data_news_sentiment
2020-09-03,-0.03842380186538462,76,80,156,historic_data_news_sentiment
2020-09-04,-0.1597352813809524,87,123,210,historic_data_news_sentiment
2020-09-05,0.0310301686875,48,48,96,historic_data_news_sentiment
2020-09-06,-0.11084280692307691,41,50,91,historic_data_news_sentiment
2020-09-07,0.028773845152709362,106,97,203,historic_data_news_sentiment
2020-09-08,-0.21832476606976745,84,131,215,historic_data_news_sentiment
2020-09-09,-0.10503449450543478,80,104,184,historic_data_news_sentiment
2020-09-10,-0.0337086552,93,97,190,historic_data_news_sentiment
2020-09-11,-0.095567801625,69,83,152,historic_data_news_sentiment
2020-09-12,-0.2645744859298246,21,36,57,historic_data_news_sentiment
2020-09-13,0.012374217157894737,29,28,57,historic_data_news_sentiment
2020-09-14,-0.16792863332467534,64,90,154,historic_data_news_sentiment
2020-09-15,-0.014859121365591399,93,93,186,historic_data_news_sentiment
2020-09-16,0.0680641162178771,95,84,179,historic_data_news_sentiment
2020-09-17,-0.18941539376397515,66,95,161,historic_data_news_sentiment
2020-09-18,-0.015294813783950619,79,83,162,historic_data_news_sentiment
2020-09-19,-0.27797441545555557,31,59,90,historic_data_news_sentiment
2020-09-20,-0.11061847114754099,27,34,61,historic_data_news_sentiment
2020-09-21,-0.0023362494055555565,90,90,180,historic_data_news_sentiment
2020-09-22,-0.10057791208653845,92,116,208,historic_data_news_sentiment
2020-09-23,-0.13006723690243904,72,92,164,historic_data_news_sentiment
2020-09-24,-0.14510202079861112,61,83,144,historic_data_news_sentiment
2020-09-25,-0.05006359848543689,49,54,103,historic_data_news_sentiment
2020-09-26,-0.05773683382456139,27,30,57,historic_data_news_sentiment
2020-09-27,0.03944236695890411,38,35,73,historic_data_news_sentiment
2020-09-28,-0.1286381468467742,52,72,124,historic_data_news_sentiment
2020-09-29,0.010107449351851852,55,53,108,historic_data_news_sentiment
2020-09-30,-0.047470732780701755,56,58,114,historic_data_news_sentiment
2020-10-01,-0.13475576238686132,59,78,137,historic_data_news_sentiment
2020-10-02,-0.17123383366666667,29,40,69,historic_data_news_sentiment
2020-10-03,-0.052729454134615376,24,28,52,historic_data_news_sentiment
2020-10-04,0.0752574801551724,32,26,58,historic_data_news_sentiment
2020-10-05,-0.08941484192233008,47,56,103,historic_data_news_sentiment
2020-10-06,0.12025739930578512,68,53,121,historic_data_news_sentiment
2020-10-07,-0.05716902293023256,61,68,129,historic_data_news_sentiment
2020-10-08,0.08374184322222224,70,56,126,historic_data_news_sentiment
2020-10-09,0.07549148042500001,22,18,40,historic_data_news_sentiment
2020-10-10,-0.23608931536363637,25,41,66,historic_data_news_sentiment
2020-10-11,0.15846679003773584,32,21,53,historic_data_news_sentiment
2020-10-12,0.013131451570370368,69,66,135,historic_data_news_sentiment
2020-10-13,-0.037004035500000004,59,63,122,historic_data_news_sentiment
2020-10-14,-0.02886273306666667,73,77,150,historic_data_news_sentiment
2020-10-15,-0.22414365302222222,53,82,135,historic_data_news_sentiment
2020-10-16,-0.17386096023076922,21,31,52,historic_data_news_sentiment
2020-10-17,0.027151961775862068,29,29,58,historic_data_news_sentiment
2020-10-18,0.02843646812328767,37,36,73,historic_data_news_sentiment
2020-10-19,0.04838195177941177,36,32,68,historic_data_news_sentiment
2020-10-21,-0.0005019594272727306,54,56,110,historic_data_news_sentiment
2020-10-22,-0.2285801687702703,28,46,74,historic_data_news_sentiment
2020-10-23,-0.15078597433333332,15,21,36,historic_data_news_sentiment
2020-10-24,0.0472467919,15,15,30,historic_data_news_sentiment
2020-10-25,0.08477586998630136,40,33,73,historic_data_news_sentiment
2020-10-26,-0.036561572568421054,46,49,95,historic_data_news_sentiment
2020-10-27,0.21156066542718446,64,39,103,historic_data_news_sentiment
2020-10-28,0.007648221563025213,61,58,119,historic_data_news_sentiment
2020-10-29,-0.1277633069607843,45,57,102,historic_data_news_sentiment
2020-10-30,0.16388661716470587,50,35,85,historic_data_news_sentiment
2020-10-31,-0.26236287248387097,11,20,31,historic_data_news_sentiment
2020-11-01,-0.05733383784415584,36,41,77,historic_data_news_sentiment
2020-11-02,0.013440401871287127,52,49,101,historic_data_news_sentiment
2020-11-03,-0.024447644104166666,47,49,96,historic_data_news_sentiment
2020-11-04,-0.13381290123275863,50,66,116,historic_data_news_sentiment
2020-11-05,0.09490768179130435,63,52,115,historic_data_news_sentiment
2020-11-06,-0.004085792812500005,24,24,48,historic_data_news_sentiment
2020-11-07,0.0007344309166666766,12,12,24,historic_data_news_sentiment
2020-11-08,0.13488988309836064,36,25,61,historic_data_news_sentiment
2020-11-09,-0.14012676881060607,56,76,132,historic_data_news_sentiment
2020-11-10,0.1315393338961039,45,32,77,historic_data_news_sentiment
2020-11-11,0.14549635531707317,48,34,82,historic_data_news_sentiment
2020-11-12,-0.10159321582558141,40,46,86,historic_data_news_sentiment
2020-11-13,0.01166094835714286,14,14,28,historic_data_news_sentiment
2020-11-14,0.0911669016,8,7,15,historic_data_news_sentiment
2020-11-15,-0.1673791388275862,13,16,29,historic_data_news_sentiment
2020-11-16,0.0017286304507042308,36,35,71,historic_data_news_sentiment
2020-11-17,0.031217579462962965,28,26,54,historic_data_news_sentiment
2020-11-18,-0.02003414716666667,83,85,168,historic_data_news_sentiment
2020-11-19,-0.025716995047120415,91,100,191,historic_data_news_sentiment
2020-11-20,0.017339692381944445,73,71,144,historic_data_news_sentiment
2020-11-21,0.039898970950617285,42,39,81,historic_data_news_sentiment
2020-11-22,0.1398877058627451,29,22,51,historic_data_news_sentiment
2020-11-23,0.07983384571851852,73,62,135,historic_data_news_sentiment
2020-11-24,0.07280164753,109,91,200,historic_data_news_sentiment
2020-11-25,0.017334684258064517,80,75,155,historic_data_news_sentiment
2020-11-26,0.044533325103448276,76,69,145,historic_data_news_sentiment
2020-11-27,-0.09966882813888889,65,79,144,historic_data_news_sentiment
2020-11-28,-0.13047359515,34,46,80,historic_data_news_sentiment
2020-11-29,0.14349284425974027,45,32,77,historic_data_news_sentiment
2020-11-30,-0.0299799083373494,81,85,166,historic_data_news_sentiment
2020-12-01,0.03770796779473684,100,90,190,historic_data_news_sentiment
2020-12-02,0.04708738846511628,67,62,129,historic_data_news_sentiment
2020-12-03,0.056414500243902446,88,76,164,historic_data_news_sentiment
2020-12-04,0.08855018257276996,114,99,213,historic_data_news_sentiment
2020-12-05,0.21211634928571427,51,33,84,historic_data_news_sentiment
2020-12-06,0.059169641195402294,47,40,87,historic_data_news_sentiment
2020-12-07,-0.014172112939130435,56,59,115,historic_data_news_sentiment
2020-12-08,0.04300630710869564,97,87,184,historic_data_news_sentiment
2020-12-09,0.05495100855952381,89,79,168,historic_data_news_sentiment
2020-12-10,-0.04250988254166667,103,113,216,historic_data_news_sentiment
2020-12-11,0.0007107573115941963,69,69,138,historic_data_news_sentiment
2020-12-12,0.2106013759242424,41,25,66,historic_data_news_sentiment
2020-12-13,0.12490726438961039,44,33,77,historic_data_news_sentiment
2020-12-14,-0.07504952859887004,81,96,177,historic_data_news_sentiment
2020-12-15,0.110084763140625,107,85,192,historic_data_news_sentiment
2020-12-16,0.08055958717435897,106,89,195,historic_data_news_sentiment
2020-12-17,-0.028649581751677845,72,77,149,historic_data_news_sentiment
2020-12-18,0.13464653986740333,104,77,181,historic_data_news_sentiment
2020-12-19,0.1199799914102564,44,34,78,historic_data_news_sentiment
2020-12-20,-0.0008422936296296305,55,53,108,historic_data_news_sentiment
2020-12-21,0.04221187701169591,90,81,171,historic_data_news_sentiment
2020-12-22,-0.009717177067484662,79,84,163,historic_data_news_sentiment
2020-12-23,0.1326489155819209,102,75,177,historic_data_news_sentiment
2020-12-24,0.1854666449820359,99,68,167,historic_data_news_sentiment
2020-12-25,-0.0353975151092437,57,62,119,historic_data_news_sentiment
2020-12-26,0.0723870086,41,34,75,historic_data_news_sentiment
2020-12-27,0.05948910165079366,34,29,63,historic_data_news_sentiment
2020-12-28,-0.08122022625465838,74,87,161,historic_data_news_sentiment
2020-12-29,0.004607317949367082,79,79,158,historic_data_news_sentiment
2020-12-30,0.0835724513190184,89,74,163,historic_data_news_sentiment
2020-12-31,-0.0873663877385621,69,84,153,historic_data_news_sentiment
2021-01-01,0.2938142271949153,78,40,118,historic_data_news_sentiment
2021-01-02,-0.04796524757446807,23,24,47,historic_data_news_sentiment
2021-01-03,-0.08483403395588235,30,38,68,historic_data_news_sentiment
2021-01-04,-0.030206586920731707,81,83,164,historic_data_news_sentiment
2021-01-05,0.03805725591447368,80,72,152,historic_data_news_sentiment
2021-01-06,-0.013365658776119406,66,68,134,historic_data_news_sentiment
2021-01-07,0.0656803854820144,74,65,139,historic_data_news_sentiment
2021-01-08,0.035833471458064516,81,74,155,historic_data_news_sentiment
2021-01-09,-0.10249475587341772,35,44,79,historic_data_news_sentiment
2021-01-10,-0.09190199493670886,37,42,79,historic_data_news_sentiment
2021-01-11,0.009919179574712644,44,43,87,historic_data_news_sentiment
2021-01-12,-0.15579216465384615,44,60,104,historic_data_news_sentiment
2021-01-13,-0.11209552772222223,64,80,144,historic_data_news_sentiment
2021-01-14,0.021949739412499995,81,79,160,historic_data_news_sentiment
2021-01-15,-0.11989476580882354,59,77,136,historic_data_news_sentiment
2021-01-16,-0.1360952973333333,20,25,45,historic_data_news_sentiment
2021-01-17,-0.03228591361016949,29,30,59,historic_data_news_sentiment
2021-01-18,-0.07560656078142076,84,99,183,historic_data_news_sentiment
2021-01-19,0.2016869018614458,101,65,166,historic_data_news_sentiment
2021-01-20,0.0012323849411764736,85,85,170,historic_data_news_sentiment
2021-01-21,0.07664348018055556,78,66,144,historic_data_news_sentiment
2021-01-22,0.04557674074545455,86,79,165,historic_data_news_sentiment
2021-01-23,0.019712367273972606,37,36,73,historic_data_news_sentiment
2021-01-24,-0.0515381299516129,30,32,62,historic_data_news_sentiment
2021-01-25,0.0043438252465753426,73,73,146,historic_data_news_sentiment
2021-01-26,-0.009272140405405409,37,37,74,historic_data_news_sentiment
2021-01-27,-0.1404192832926829,35,47,82,historic_data_news_sentiment
2021-01-28,0.03256751709950249,105,96,201,historic_data_news_sentiment
2021-01-29,0.06356508507266435,154,135,289,historic_data_news_sentiment
2021-01-30,-0.02653949163917525,48,49,97,historic_data_news_sentiment
2021-01-31,-0.0388002014590164,30,31,61,historic_data_news_sentiment
2021-02-01,-0.05217307054597701,82,92,174,historic_data_news_sentiment
2021-02-02,0.04948321013888889,96,84,180,historic_data_news_sentiment
2021-02-03,0.14132976923178808,87,64,151,historic_data_news_sentiment
2021-02-04,0.05506444239705882,72,64,136,historic_data_news_sentiment
2021-02-05,0.21321690291489362,87,54,141,historic_data_news_sentiment
2021-02-06,0.1248564434,41,34,75,historic_data_news_sentiment
2021-02-07,0.2703395049512195,53,29,82,historic_data_news_sentiment
2021-02-08,0.038515161080882356,70,66,136,historic_data_news_sentiment
2021-02-09,-0.01355395124074074,79,83,162,historic_data_news_sentiment
2021-02-10,-0.08070391920769232,60,70,130,historic_data_news_sentiment
2021-02-11,0.07256229725161291,83,72,155,historic_data_news_sentiment
2021-02-12,-0.14540608749375,68,92,160,historic_data_news_sentiment
2021-02-13,0.3490759845806452,42,20,62,historic_data_news_sentiment
2021-02-14,0.29760982643835615,48,25,73,historic_data_news_sentiment
2021-02-15,-0.05888381906034482,55,61,116,historic_data_news_sentiment
2021-02-16,-0.032367035760869564,44,48,92,historic_data_news_sentiment
2021-02-17,0.014837052862385323,56,53,109,historic_data_news_sentiment
2021-02-18,-0.15951406124264705,56,80,136,historic_data_news_sentiment
2021-02-19,-0.014968057793388426,60,61,121,historic_data_news_sentiment
2021-02-20,0.14536767857142857,20,15,35,historic_data_news_sentiment
2021-02-21,-0.13921601012962964,23,31,54,historic_data_news_sentiment
2021-02-22,-0.10282777511029412,60,76,136,historic_data_news_sentiment
2021-02-23,0.023171591142857145,68,65,133,historic_data_news_sentiment
2021-02-24,0.017108262021126756,73,69,142,historic_data_news_sentiment
2021-02-25,-0.06975661130232558,59,70,129,historic_data_news_sentiment
2021-02-26,-0.048649533993333334,71,79,150,historic_data_news_sentiment
2021-02-27,-0.0805442882631579,18,20,38,historic_data_news_sentiment
2021-02-28,0.22217551422727275,14,8,22,historic_data_news_sentiment
2021-03-01,-0.0648595123095238,39,45,84,historic_data_news_sentiment
2021-03-02,0.09495769228571428,19,16,35,historic_data_news_sentiment
2021-03-03,0.0987931051807229,46,37,83,historic_data_news_sentiment
2021-03-04,0.15675312053846155,45,33,78,historic_data_news_sentiment
2021-03-05,-0.20971738490243905,32,50,82,historic_data_news_sentiment
2021-03-06,0.04283011374418606,22,21,43,historic_data_news_sentiment
2021-03-07,-0.2569334028,2,3,5,historic_data_news_sentiment
2021-03-08,0.14127897234328357,40,27,67,historic_data_news_sentiment
2021-03-09,0.2321966420108696,58,34,92,historic_data_news_sentiment
2021-03-10,0.10478120814102564,43,35,78,historic_data_news_sentiment
2021-03-11,0.049210218765625,34,30,64,historic_data_news_sentiment
2021-03-12,-0.23061275383606558,23,38,61,historic_data_news_sentiment
2021-03-13,0.31468646596875,21,11,32,historic_data_news_sentiment
2021-03-14,-0.12465554472972973,16,21,37,historic_data_news_sentiment
2021-03-15,-0.041608474126315784,46,49,95,historic_data_news_sentiment
2021-03-16,-0.08060696357317072,38,44,82,historic_data_news_sentiment
2021-03-17,-0.12147660601851852,24,30,54,historic_data_news_sentiment
2021-03-18,-0.08602209594505494,42,49,91,historic_data_news_sentiment
2021-03-19,0.06484025960824742,52,45,97,historic_data_news_sentiment
2021-03-20,0.11952850467567566,21,16,37,historic_data_news_sentiment
2021-03-21,-0.23563583371875002,12,20,32,historic_data_news_sentiment
2021-03-22,-0.024039319714285697,7,7,14,historic_data_news_sentiment
2021-03-23,-0.1366472014230769,11,15,26,historic_data_news_sentiment
2021-03-24,-0.2317106819770115,33,54,87,historic_data_news_sentiment
2021-03-25,-0.057004731890909086,52,58,110,historic_data_news_sentiment
2021-03-26,-0.0686817601547619,38,46,84,historic_data_news_sentiment
2021-03-27,0.15012064936585365,23,18,41,historic_data_news_sentiment
2021-03-28,-0.10704585818181818,15,18,33,historic_data_news_sentiment
2021-03-29,-0.15945084709302326,18,25,43,historic_data_news_sentiment
2021-03-30,-0.07478979490123458,38,43,81,historic_data_news_sentiment
2021-03-31,0.08610100744444445,49,41,90,historic_data_news_sentiment
2021-04-01,-0.071750662375,34,38,72,historic_data_news_sentiment
2021-04-02,0.17801513436,30,20,50,historic_data_news_sentiment
2021-04-03,0.07725166770833332,13,11,24,historic_data_news_sentiment
2021-04-04,-0.24290802007547171,20,33,53,historic_data_news_sentiment
2021-04-05,0.08096800453271027,59,48,107,historic_data_news_sentiment
2021-04-06,0.00918408733333334,13,11,24,historic_data_news_sentiment
2021-04-07,-0.015483105070312503,63,65,128,historic_data_news_sentiment
2021-04-08,-0.10075542654347826,42,50,92,historic_data_news_sentiment
2021-04-09,0.07701897798571428,39,31,70,historic_data_news_sentiment
2021-04-10,-0.1842142308181818,13,20,33,historic_data_news_sentiment
2021-04-11,-0.29776147000000003,2,4,6,historic_data_news_sentiment
2021-04-12,-0.021265771753846155,32,33,65,historic_data_news_sentiment
2021-04-13,-0.11411337610843375,37,46,83,historic_data_news_sentiment
2021-04-14,-0.11987767524242424,29,37,66,historic_data_news_sentiment
2021-04-15,-0.16831093437623762,42,59,101,historic_data_news_sentiment
