date,nifty_pe,nifty_pb,nifty_dividend_yield,nifty_close,nifty_eps,source,source_file
2019-10-25,26.7,3.58,1.29,11583.9,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-10-27,26.8,3.59,1.29,11627.15,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-10-29,27.17,3.64,1.27,11786.85,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-10-30,27.3,3.66,1.26,11844.1,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-10-31,27.38,3.67,1.26,11877.45,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-01,27.47,3.67,1.26,11890.6,433.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-04,27.59,3.69,1.25,11941.3,433.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-05,27.59,3.68,1.25,11917.2,432.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-06,27.71,3.7,1.25,11966.05,432.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-07,27.75,3.71,1.24,12012.05,433.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-08,27.51,3.68,1.25,11908.15,433.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-11,27.52,3.68,1.25,11913.45,433.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-13,27.31,3.66,1.26,11840.45,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-14,27.38,3.67,1.26,11872.1,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-15,27.32,3.67,1.26,11895.45,435.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-18,27.29,3.67,1.26,11884.5,435.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-19,27.31,3.69,1.25,11940.1,437.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-20,27.23,3.71,1.24,11999.1,441.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-21,27.89,3.7,1.25,11968.4,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-22,27.77,3.68,1.25,11914.4,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-25,28.14,3.73,1.24,12073.75,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-26,28.05,3.72,1.24,12037.7,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-27,28.2,3.74,1.23,12100.7,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-28,28.32,3.75,1.23,12151.15,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-11-29,28.1,3.72,1.24,12056.05,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-02,28.08,3.72,1.24,12048.2,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-03,27.95,3.7,1.25,11994.2,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-04,28.07,3.72,1.24,12043.2,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-05,28.01,3.71,1.24,12018.4,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-06,27.78,3.68,1.25,11921.5,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-09,27.82,3.69,1.25,11937.5,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-10,27.63,3.66,1.26,11856.8,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-11,27.76,3.68,1.25,11910.15,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-12,27.9,3.7,1.25,11971.8,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-13,28.17,3.73,1.24,12086.7,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-16,28.09,3.72,1.24,12053.95,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-17,28.35,3.76,1.23,12165.0,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-18,28.48,3.77,1.22,12221.65,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-19,28.57,3.79,1.22,12259.7,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-20,28.6,3.79,1.22,12271.8,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-23,28.58,3.79,1.22,12262.75,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-24,28.47,3.77,1.22,12214.55,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-26,28.26,3.74,1.23,12126.55,429.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-27,28.48,3.78,1.23,12245.8,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-30,28.5,3.78,1.23,12255.85,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2019-12-31,28.3,3.75,1.24,12168.45,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-01,28.33,3.76,1.24,12182.5,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-02,28.56,3.79,1.23,12282.2,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-03,28.44,3.77,1.23,12226.65,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-06,27.89,3.7,1.26,11993.05,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-07,28.03,3.72,1.25,12052.95,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-08,27.97,3.71,1.25,12025.35,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-09,28.41,3.77,1.23,12215.9,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-10,28.51,3.78,1.23,12256.8,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-13,28.67,3.8,1.22,12329.55,430.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-14,28.67,3.81,1.22,12362.3,431.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-15,28.63,3.81,1.22,12343.3,431.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-16,28.62,3.68,1.24,12355.5,432.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-17,28.61,3.67,1.24,12352.35,432.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-20,28.0,3.63,1.25,12224.55,437.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-21,27.84,3.45,1.25,12169.85,437.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-22,27.73,3.42,1.26,12106.9,437.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-23,27.88,3.43,1.25,12180.35,437.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-24,28.1,3.45,1.24,12248.25,436.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-27,27.73,3.42,1.25,12119.0,437.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-28,26.65,3.4,1.26,12055.8,452.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-29,26.81,3.42,1.26,12129.5,452.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-30,26.57,3.39,1.27,12035.8,453.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-01-31,26.41,3.37,1.27,11962.1,453.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-01,25.75,3.28,1.31,11661.85,453.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-03,25.9,3.3,1.3,11707.9,452.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-04,26.57,3.37,1.27,11979.65,451.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-05,27.05,3.4,1.26,12089.15,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-06,27.16,3.42,1.26,12137.95,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-07,27.03,3.41,1.26,12098.35,448.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-10,26.89,3.39,1.27,12031.5,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-11,27.21,3.41,1.26,12107.9,445.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-12,27.65,3.44,1.25,12201.2,441.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-13,27.59,3.43,1.25,12174.65,441.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-14,27.45,3.41,1.26,12113.45,441.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-17,27.42,3.39,1.27,12045.8,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-18,27.29,3.38,1.27,11992.5,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-19,27.6,3.41,1.26,12125.9,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-20,27.5,3.4,1.26,12080.85,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-24,26.92,3.33,1.29,11829.4,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-25,26.85,3.32,1.29,11797.9,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-26,26.58,3.29,1.3,11678.5,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-27,26.48,3.27,1.31,11633.3,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-02-28,25.49,3.15,1.36,11201.75,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-02,25.34,3.13,1.37,11132.75,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-03,25.73,3.18,1.35,11303.3,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-04,25.61,3.17,1.35,11251.0,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-05,25.65,3.17,1.35,11269.0,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-06,25.01,3.09,1.39,10989.45,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-09,23.79,2.94,1.46,10451.45,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-11,23.8,2.94,1.46,10458.4,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-12,21.83,2.7,1.59,9590.15,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-13,22.66,2.8,1.53,9955.2,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-16,20.93,2.59,1.66,9197.4,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-17,20.41,2.52,1.7,8967.05,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-18,19.27,2.38,1.8,8468.8,439.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-19,18.63,2.36,1.84,8263.45,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-20,19.72,2.49,1.74,8745.45,443.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-23,17.15,2.17,2.0,7610.25,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-24,17.58,2.22,1.95,7801.05,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-25,18.74,2.37,1.83,8317.85,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-26,19.47,2.46,1.76,8641.45,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-27,19.52,2.47,1.76,8660.25,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-30,18.66,2.36,1.84,8281.1,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-03-31,19.38,2.45,1.77,8597.75,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-01,18.6,2.35,1.84,8253.8,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-03,18.22,2.3,1.88,8083.8,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-07,19.81,2.51,1.73,8792.2,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-08,19.72,2.49,1.74,8748.75,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-09,20.53,2.6,1.67,9111.9,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-13,20.27,2.56,1.69,8993.85,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-15,20.11,2.54,1.7,8925.3,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-16,20.25,2.56,1.69,8992.8,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-17,20.85,2.64,1.64,9266.75,444.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-20,20.75,2.64,1.64,9261.85,446.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-21,20.1,2.56,1.69,8981.45,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-22,20.56,2.62,1.66,9187.3,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-23,20.84,2.65,1.63,9313.9,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-24,20.48,2.61,1.66,9154.4,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-27,20.77,2.65,1.64,9282.3,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-28,21.0,2.67,1.62,9380.9,447.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-29,21.65,2.72,1.59,9553.35,441.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-04-30,22.35,2.81,1.54,9859.9,441.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-04,21.39,2.65,1.64,9293.5,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-05,21.19,2.62,1.65,9205.6,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-06,21.34,2.64,1.64,9270.9,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-07,21.18,2.62,1.65,9199.05,434.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-08,21.28,2.64,1.64,9251.5,435.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-11,21.21,2.63,1.65,9239.2,436.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-12,21.11,2.62,1.65,9196.55,436.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-13,21.51,2.67,1.62,9383.55,436.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-14,21.0,2.6,1.67,9142.75,435.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-15,20.98,2.6,1.67,9136.85,436.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-18,20.26,2.51,1.73,8823.25,436.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-19,20.39,2.53,1.72,8879.1,435.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-20,21.16,2.58,1.68,9066.55,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-21,21.14,2.59,1.67,9106.25,431.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-22,20.97,2.57,1.69,9039.25,431.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-26,21.1,2.57,1.69,9029.05,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-27,21.77,2.65,1.64,9314.95,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-28,22.17,2.7,1.61,9490.1,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-05-29,22.38,2.73,1.59,9580.3,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-01,22.96,2.8,1.55,9826.15,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-02,23.31,2.84,1.53,9979.1,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-03,23.5,2.86,1.51,10061.55,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-04,23.42,2.85,1.52,10029.1,428.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-05,23.91,2.89,1.5,10142.15,424.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-08,23.97,2.89,1.5,10167.45,424.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-09,24.25,2.86,1.52,10046.65,414.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-10,24.41,2.88,1.51,10116.15,414.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-11,23.9,2.82,1.54,9902.0,414.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-12,24.08,2.84,1.53,9972.9,414.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-15,23.69,2.79,1.55,9813.7,414.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-16,24.31,2.82,1.54,9914.0,408.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-17,24.59,2.81,1.54,9881.15,402.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-18,25.11,2.87,1.51,10091.65,402.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-19,25.49,2.92,1.49,10244.4,402.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-22,25.66,2.94,1.48,10311.2,402.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-23,26.05,2.98,1.45,10471.0,402.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-24,25.63,2.93,1.48,10305.3,402.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-25,25.59,2.93,1.48,10288.9,402.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-26,26.67,2.97,1.54,10383.0,389.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-29,26.49,2.95,1.55,10312.4,389.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-06-30,26.32,2.94,1.55,10302.1,391.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-01,26.97,2.98,1.54,10430.05,387.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-02,27.63,3.01,1.52,10551.7,382.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-03,27.78,3.03,1.51,10607.35,382.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-06,28.13,3.07,1.49,10763.65,383.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-07,28.22,3.08,1.49,10799.65,383.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-08,27.98,3.05,1.5,10705.75,383.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-09,28.26,3.08,1.48,10813.45,383.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-10,28.27,3.07,1.49,10768.05,381.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-13,28.36,3.08,1.49,10802.7,381.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-14,27.85,3.02,1.51,10607.35,381.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-15,27.88,3.03,1.51,10618.2,381.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-16,28.19,3.06,1.49,10739.95,381.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-17,28.55,3.11,1.47,10901.7,382.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-20,28.86,3.14,1.46,11022.2,382.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-21,29.01,3.18,1.44,11162.25,385.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-22,28.93,3.17,1.44,11132.6,385.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-23,29.2,3.2,1.43,11215.45,384.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-24,29.35,3.19,1.43,11194.15,381.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-27,29.18,3.17,1.44,11131.8,381.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-28,29.87,3.14,1.49,11300.55,378.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-29,29.59,3.1,1.54,11202.85,379.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-30,29.46,3.07,1.56,11102.15,377.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-07-31,30.2,3.12,1.49,11073.45,367.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-03,29.7,3.07,1.51,10891.6,367.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-04,30.39,3.12,1.49,11095.25,365.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-05,30.41,3.13,1.48,11101.65,365.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-06,30.68,3.15,1.47,11200.15,365.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-07,30.72,3.16,1.47,11214.05,365.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-10,31.23,3.17,1.46,11270.15,361.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-11,31.37,3.19,1.46,11322.5,361.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-12,31.33,3.18,1.46,11308.4,361.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-13,31.42,3.18,1.46,11300.45,360.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
2020-08-14,31.09,3.15,1.47,11178.4,360.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
