"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL IT & TELECOM","02 Dec 2025","10341.75","10366.95","10280.2","10334.50"
"NIFTY MIDSMALL IT & TELECOM","01 Dec 2025","10325.8","10359.15","10287.05","10305.75"
"NIFTY MIDSMALL IT & TELECOM","28 Nov 2025","10333.4","10346.5","10268.8","10280.20"
"NIFTY MIDSMALL IT & TELECOM","27 Nov 2025","10311.55","10370.9","10272.6","10317.85"
"NIFTY MIDSMALL IT & TELECOM","26 Nov 2025","10222","10294.85","10184.05","10287.95"
"NIFTY MIDSMALL IT & TELECOM","25 Nov 2025","10211.45","10211.95","10117.7","10178.00"
"NIFTY MIDSMALL IT & TELECOM","24 Nov 2025","10157.05","10284.45","10156.7","10186.75"
"NIFTY MIDSMALL IT & TELECOM","21 Nov 2025","10259.8","10291.25","10118.3","10139.60"
"NIFTY MIDSMALL IT & TELECOM","20 Nov 2025","10384.2","10386.9","10272.15","10285.40"
"NIFTY MIDSMALL IT & TELECOM","19 Nov 2025","10125.15","10345.2","10123","10325.05"
"NIFTY MIDSMALL IT & TELECOM","18 Nov 2025","10213.65","10214.55","10103.95","10114.80"
"NIFTY MIDSMALL IT & TELECOM","17 Nov 2025","10264.5","10277.45","10195.65","10232.05"
"NIFTY MIDSMALL IT & TELECOM","14 Nov 2025","10233.65","10267.6","10158.35","10230.90"
"NIFTY MIDSMALL IT & TELECOM","13 Nov 2025","10313.65","10359.05","10258.25","10273.65"
"NIFTY MIDSMALL IT & TELECOM","12 Nov 2025","10157.65","10326.65","10150.7","10307.05"
"NIFTY MIDSMALL IT & TELECOM","11 Nov 2025","10018.45","10137.55","9979.55","10129.25"
"NIFTY MIDSMALL IT & TELECOM","10 Nov 2025","9900.95","10001.1","9873.95","9963.60"
"NIFTY MIDSMALL IT & TELECOM","07 Nov 2025","9920.1","9931.65","9779.1","9898.65"
"NIFTY MIDSMALL IT & TELECOM","06 Nov 2025","10043.9","10048.6","9941.1","9955.80"
"NIFTY MIDSMALL IT & TELECOM","04 Nov 2025","10134.5","10166.05","10012.75","10041.00"
"NIFTY MIDSMALL IT & TELECOM","03 Nov 2025","9982.55","10130.1","9903.75","10096.50"
"NIFTY MIDSMALL IT & TELECOM","31 Oct 2025","10081.65","10091","9934.95","9949.15"
"NIFTY MIDSMALL IT & TELECOM","30 Oct 2025","10128.4","10140.4","9979.75","10060.55"
"NIFTY MIDSMALL IT & TELECOM","29 Oct 2025","10130.55","10149.6","10045.75","10132.20"
"NIFTY MIDSMALL IT & TELECOM","28 Oct 2025","10245","10254.15","10092.75","10114.65"
