"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL HEALTHCARE","29 Oct 2025","44179","44440.45","44048.9","44395.40"
"NIFTY MIDSMALL HEALTHCARE","28 Oct 2025","44096.3","44236.65","43895.4","44099.80"
"NIFTY MIDSMALL HEALTHCARE","27 Oct 2025","44191.6","44325.1","43961.95","44025.75"
"NIFTY MIDSMALL HEALTHCARE","24 Oct 2025","44505.5","44539.35","43926.7","44051.25"
"NIFTY MIDSMALL HEALTHCARE","23 Oct 2025","44873.5","44899.8","44274.65","44353.50"
"NIFTY MIDSMALL HEALTHCARE","21 Oct 2025","44622.35","44725","44565.85","44641.15"
"NIFTY MIDSMALL HEALTHCARE","20 Oct 2025","44474.55","44567.85","44357.6","44470.80"
"NIFTY MIDSMALL HEALTHCARE","17 Oct 2025","44423.05","44435.1","44181.35","44318.80"
"NIFTY MIDSMALL HEALTHCARE","16 Oct 2025","44321.45","44431.6","44225.45","44328.45"
"NIFTY MIDSMALL HEALTHCARE","15 Oct 2025","44244.5","44337.55","44057.35","44184.15"
"NIFTY MIDSMALL HEALTHCARE","14 Oct 2025","44534.1","44549.9","43936.85","44128.95"
"NIFTY MIDSMALL HEALTHCARE","13 Oct 2025","44309.45","44559.85","44226.7","44474.95"
"NIFTY MIDSMALL HEALTHCARE","10 Oct 2025","44270.8","44643.25","43902.45","44384.70"
"NIFTY MIDSMALL HEALTHCARE","09 Oct 2025","44078.45","44384.5","44042.1","44241.45"
"NIFTY MIDSMALL HEALTHCARE","08 Oct 2025","43979.7","44214.1","43764.1","43827.65"
"NIFTY MIDSMALL HEALTHCARE","07 Oct 2025","44122.25","44131.1","43824.95","43946.50"
"NIFTY MIDSMALL HEALTHCARE","06 Oct 2025","43728.95","44063.75","43472.65","44028.05"
"NIFTY MIDSMALL HEALTHCARE","03 Oct 2025","43747","43906.15","43486.75","43643.80"
"NIFTY MIDSMALL HEALTHCARE","01 Oct 2025","43155.4","43693.95","43154.6","43620.55"
"NIFTY MIDSMALL HEALTHCARE","30 Sep 2025","43297.6","43355.9","42838.8","43141.45"
"NIFTY MIDSMALL HEALTHCARE","29 Sep 2025","43297.2","43595.4","43067.55","43195.90"
"NIFTY MIDSMALL HEALTHCARE","26 Sep 2025","43670.55","43757.1","42929.4","43146.00"
"NIFTY MIDSMALL HEALTHCARE","25 Sep 2025","44398.35","44486.7","44019.35","44078.80"
"NIFTY MIDSMALL HEALTHCARE","24 Sep 2025","44661","44703.35","44220.9","44251.60"
"NIFTY MIDSMALL HEALTHCARE","23 Sep 2025","44939.15","44997.5","44504.35","44652.05"
"NIFTY MIDSMALL HEALTHCARE","22 Sep 2025","45352","45367.3","44725","44850.85"
