"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL FINANCIAL SERVICES","31 Dec 2025","20563.4","20790.8","20550.1","20730.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","30 Dec 2025","20475.4","20550.25","20406.2","20498.25"
"NIFTY MIDSMALL FINANCIAL SERVICES","29 Dec 2025","20620.85","20662.8","20483.75","20507.25"
"NIFTY MIDSMALL FINANCIAL SERVICES","26 Dec 2025","20665.9","20754.1","20584.9","20617.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","24 Dec 2025","20815.45","20929.85","20646.85","20667.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","23 Dec 2025","20831.3","20852.45","20701.85","20785.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","22 Dec 2025","20661.05","20819","20615","20802.45"
"NIFTY MIDSMALL FINANCIAL SERVICES","19 Dec 2025","20450.25","20632.15","20389.5","20617.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","18 Dec 2025","20261.7","20479.2","20165.4","20426.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","17 Dec 2025","20310.2","20422.4","20143.9","20193.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","16 Dec 2025","20564.7","20565.35","20255.55","20305.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","15 Dec 2025","20613.05","20634.05","20486.5","20585.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","12 Dec 2025","20535","20690.95","20485.6","20663.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","11 Dec 2025","20238.7","20535.2","20207.9","20470.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","10 Dec 2025","20503.2","20568.25","20182.65","20232.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","09 Dec 2025","20340.95","20547.1","19998.05","20496.10"
"NIFTY MIDSMALL FINANCIAL SERVICES","08 Dec 2025","20738","20841.95","20294.3","20387.10"
"NIFTY MIDSMALL FINANCIAL SERVICES","05 Dec 2025","20494.95","20745.35","20433.75","20727.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","04 Dec 2025","20509.3","20651.1","20455.65","20500.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","03 Dec 2025","20836.8","20836.8","20443.2","20494.40"
"NIFTY MIDSMALL FINANCIAL SERVICES","02 Dec 2025","20899.55","21002.45","20770.65","20822.90"
"NIFTY MIDSMALL FINANCIAL SERVICES","01 Dec 2025","20933.4","21028.05","20834.4","20902.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","28 Nov 2025","20917.5","20922.5","20791.75","20845.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","27 Nov 2025","20905.25","20916.05","20747.25","20871.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","26 Nov 2025","20539.8","20843.25","20503.65","20832.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","25 Nov 2025","20321.35","20503.3","20289.3","20478.40"
"NIFTY MIDSMALL FINANCIAL SERVICES","24 Nov 2025","20417.65","20471.75","20263.95","20297.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","21 Nov 2025","20578.35","20584.65","20359.65","20375.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","20 Nov 2025","20679.35","20699.95","20570.4","20590.25"
"NIFTY MIDSMALL FINANCIAL SERVICES","19 Nov 2025","20542.55","20663","20426.75","20604.10"
"NIFTY MIDSMALL FINANCIAL SERVICES","18 Nov 2025","20619.9","20655.9","20509.5","20524.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","17 Nov 2025","20452.15","20637.7","20397.45","20621.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","14 Nov 2025","20304.6","20438.6","20273.65","20374.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","13 Nov 2025","20381.9","20443.15","20238.3","20269.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","12 Nov 2025","20270.85","20409.25","20262.05","20370.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","11 Nov 2025","20169.55","20180.25","19941.05","20120.70"
"NIFTY MIDSMALL FINANCIAL SERVICES","10 Nov 2025","20144.85","20215.8","20092.45","20141.05"
"NIFTY MIDSMALL FINANCIAL SERVICES","07 Nov 2025","19535.45","20165.95","19423.05","20120.65"
"NIFTY MIDSMALL FINANCIAL SERVICES","06 Nov 2025","19808.05","19842.65","19601.9","19642.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","04 Nov 2025","19934.45","19938.05","19781.55","19799.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","03 Nov 2025","19725.2","19962.75","19722.25","19910.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","31 Oct 2025","19724.8","19844.9","19641.2","19714.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","30 Oct 2025","19759.7","19773.55","19646.65","19716.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","29 Oct 2025","19741.1","19750.25","19599.65","19695.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","28 Oct 2025","19723.35","19804.75","19650.45","19778.95"
"NIFTY MIDSMALL FINANCIAL SERVICES","27 Oct 2025","19489.65","19726.35","19460.1","19698.40"
"NIFTY MIDSMALL FINANCIAL SERVICES","24 Oct 2025","19575.55","19641.75","19420","19467.40"
"NIFTY MIDSMALL FINANCIAL SERVICES","23 Oct 2025","19536.75","19709","19452.35","19560.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","21 Oct 2025","19604.95","19630.05","19462.85","19499.65"
"NIFTY MIDSMALL FINANCIAL SERVICES","20 Oct 2025","19259.8","19560.25","19259.35","19521.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","17 Oct 2025","19268.3","19304.15","19074.75","19132.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","16 Oct 2025","19326.7","19385.4","19205.9","19249.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","15 Oct 2025","19157.2","19324.35","19148.3","19281.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","14 Oct 2025","19261","19376.85","19034.5","19098.15"
